khach_cmt,rating,Unnamed: 2,shop,dvvc,sp
"mua quần jean nhiều lần trên shope phải nói. lần này là thích nhất,mọi người nên mua",5,,0,0,2
"sản phẩm tốt, chất lượng tốt hình ảnh chỉ mang tính chất minh hoạ",5,,0,0,1
"quần đẹp, săn được giảm giá nên giá rẻ mình cao 1m5",5,,0,0,2
"chất lượng sản phẩm oke, vải đẹp, mình săn share nên còn có 102.000đ nên quá hời luôn, sẽ ủng hộ shop, đóng gói cẩn thận",5,,0,0,1
"hàng oke và rất chất lượng , mìn cao 1m5",5,,0,0,1
quần oke lắm mọi người ạ.giao hàng cũng nhanh nữa. lần sau sẽ lại ủng hộ shop nữa ạ ,5,,0,0,2
"gói hàng cẩn thận, shop nhiệt tình, sản phẩm phù hợp với giá tiền.",5,,1,0,1
"giao hàng nhanh, 1m5",5,,0,1,0
"mình mua bị nhầm size nên không mặc vừa, nói chung là có vẻ oke",5,,0,0,1
"đóng gói cẩn thận, chất lượng cũng tạm ổn. giao hàng nhanh, nói chung oke",5,,1,1,1
dành cho những bạn cao 1m5,5,,0,0,1
quần rất đẹp không có chỉ thừa dáng quần đẹp mình mua lúc giảm giá nên được giá rẻ nói chung là rất ưng ý luôn mình sẽ ủng hộ shop (hình ảnh chỉ mang tính chất minh họa),5,,0,0,2
đóng gói cực chắc chắc lịch sự chất liệu thì siêu oke luôn nha,5,,1,0,0
quần đẹp lắm mọi người ơi lại rẻ nữa,5,,0,0,2
"mặc vừa người,vải ổn,ống quần trên hơi bự mặc nhìn không đẹp.nhưng với giá tiền này thì quá oke rồi",5,,0,0,2
lần đầu tiên mua quần jean trực tuyến mà ưng cái bụng ghê á có tặng cả tất luôn cơ,5,,0,0,2
"mua size M mà không vừa, quần vải đẹp nhưng size nhỏ không giống như shop báo nên bạn nào eo trên 70 nên cân nhắc",5,,0,0,2
đã nhận được hàng rồi. mua đồ ở shop nhiều nên không có gì phải chê. vải đẹp mà mềm nữa. sẽ ủng hộ shop lâu,5,,1,0,1
trời ơi quần ưng ý xỉu . lúc định mua lo hàng không đẹp ai ngờ về đẹp không tưởng ai mà không mua tiếc cả đời nha. sẽ ủng hộ shop tiếp ( hình ảnh chỉ để lấy xu),5,,0,0,2
"chất đẹp, vừa vặn, giá hợp lý, mẫu giống như hình ",5,,0,0,1
"quần đẹp vải oke,mình cao 1m5",5,,0,0,2
tui 38kg cao 1m5,5,,0,0,0
quần rất đẹp nha mọi người vải đẹp shop tư vấn rất nhiệt tình đóng gói cẩn thận không có chỉ thừa đường may đẹp chắc chắn,5,,1,0,2
mình cao 1m5,5,,0,0,0
"mình đặt 2 cái quần oke ạ, 1m6 nặng 45kg",5,,0,0,2
"đã nhận được hàng, đồ đẹp cưng xỉu, mình mặc vừa y luôn nha. giao hàng cũng nhanh.",5,,0,1,1
"shop bán hàng siêu đẹp , siêu chất lượng , được mua với giá săn giảm giá quá thích  sẽ luôn ủng hộ shop .",5,,0,0,1
"cảm ơn món quà của shop ạ .hàng rất chất lượng, chất vải quá oke.️",5,,0,0,1
"quần quá oke, ưng cái bụng lắm. vừa đẹp vừa rẻ vừa chất lượng",5,,0,0,2
sản phẩm chất lượng rất đáng tiền mua .,5,,0,0,1
"quần mẫu đẹp, eo 68 mông 90 bận vừa size S, 1m5",5,,0,0,2
mình 40kg cao 1m5,5,,0,0,0
quần đẹp lắm giao hàng nhanh đóng gói cẩn thận. cảm ơn shop nhiều,5,,0,1,2
"quần mặc thoải mái và dễ chịu , chất liệu vô cùng tốt , giao hàng nhanh và cẩn thận. mặc vào vừa vặn dễ chịu.",5,,0,0,2
"chất lượng lắm luôn á mọi người, mình lần đầu mua cái quần jean ưng bụng vậy á. yêu shop",5,,0,0,1
"vải bò mềm, mặc mát mát dễ chịu , không bị nóng, cạp cao tôn dáng lắm nha",5,,0,0,2
"chất lượng tốt, với giá này thì mình không đòi hỏi gì. mình mua size M hơi rộng và dài đối với 1m5",5,,0,0,1
"mình mua hàng lần thứ 2 rồi , cảm thấy rất ưng ý cách phục vụ cũng như sản phẩm của shop  .mình sẽ tiếp tục ủng hộ",5,,1,0,0
"quần rất đẹp, mặc lên tôn dáng. mình không nghĩ mua trên mạng mà lại ưng quá . 5 sao",5,,0,0,2
"quần đẹp lắm, mình thấy mẫu đẹp là mình khá thích rồi. mình 5 sao",5,,0,0,0
"size S không nhỏ như mình nghĩ nên vẫn hơi rộng. quần đẹp, vải mềm, đều màu. ship khá nhanh. gói hàng cẩn thận ",5,,0,0,2
"quần siêu đẹp, gói hàng chắc chắn cẩn thận. tuy nhiên là thời gian giao hàng lâu quá. nhưng lấy quần về ưng lắm luôn, chất đẹp. mình cao 1m60, nặng 46kg size M vừa vặn.",5,,0,0,2
"bị lỗi shop hỗ trợ nhiệt tình, hàng giao nhanh oke. chất jean mềm đẹp. quần khá đẹp",5,,1,1,0
quần quá là xinh và mình rất ưng.vải rất là oke luôn mình cao 1m5,5,,0,0,2
"chất vải đẹp , đóng gói cẩn thận . shop nhiệt tình tư vấn",5,,1,0,0
"quần chuẩn size, màu như hình, vải không co giãn lắm nhe mọi người hãy chọn đúng size. vừa túi tiền nên mua",5,,0,0,2
sản phẩm tốt  sản phẩm tốt  sản phẩm tốt  sản phẩm tốt  sản phẩm tốt,5,,0,0,1
hàng đẹp mỗi tội mình cao 1m5,5,,0,0,1
sử dụng oke lắm.lần sao mua nữa. mình săn rất nhiều hàng rẻ.,5,,0,0,1
"hình ảnh mang tính chất nhận xu nhưng quần đẹp lắm nhé, chất đẹp , lên mẫu chuẩn, đúng xuất sắc nhé mọi người",5,,0,0,2
quần đẹp nhưng lần đầu thấy gắn mác bằng dập ghim. lúc rút ra để lại vết tích,5,,0,0,2
"săn giảm giá có 100.000đ thôi mà xịn hết nấc luôn ấy ạ. vải dày dặn, không chỉ thừa nói chung là đây là cái quần đẹp nhất em từng mua đó ạ. mọi người ủng hộ shop nha uy tín lắm đó",5,,0,0,2
"quần mua đẹp lắm, lần đầu tiên mua quần không cần đi sửa, mua trong lúc giảm giá nên rẻ, mới đặt hôm qua mà Hà Nội có rồi. vải ưng dễ sợ. sẽ ủng hộ shop nữa️",5,,0,0,2
mặc vừa vặn vải đẹp rất đáng tiền tiếc chưa chụp hình được lấy tạm ảnh khác thay thế ạ ,5,,0,0,1
quần xịn xò lắm nha quý dị . mình eo 67 mặc size S vừa y luôn  lần đầu mua quần jean về không bắt mẹ bóp eo luôn quần đái cao nha mọi người tại gương nhà em quay cụp xuống nên nhìn vậy đó chứ quần rất là xịn nha ,5,,0,0,2
"hình ảnh chỉ mang tính chất nhận xu. hàng giao nhanh trong mùa dịch, màu giống hình",5,,0,1,0
quần đẹp mình cao 1m6,5,,0,0,2
"sản phẩm như hình, không co dãn lắm. mình cao 1m5",5,,0,0,1
quần rất chi là oke nha mọi người sẽ ủng hộ shop nhiều ạ ,5,,0,0,2
"quần đẹp lắm luôn , giao nhanh sẽ ủng hộ shop tiếp",5,,0,0,2
"sản phẩm giống hình ảnh shop phục vụ tốt, thời gian giao hàng nhanh giao đúng mẫu, đúng size Sản phẩm phù hợp giá tiền sẽ tiếp tục ủng hộ shop sản phẩm đóng gói chắc chắn",5,,1,1,1
"quần rất oke,nhưng kèm áo bị lủng lỗ, shop không kiểm tra kĩ trước khi giao , shop đã điện thoại lại hỗ trợ giải quyết, rất oke ",5,,0,0,2
"mình 1m63 nặng 44kg vừa luôn nhé mọi người, eo mình tầm 66-67 đó nhưng mặc size S vẫn được. lên mẫu khá là xinh nên mọi người cứ yên tâm mua hàng nhé",5,,0,0,1
thời gian giao hàng nhanh chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,5,,0,1,1
lần đầu mua quần trực tuyến vừa vặn,5,,0,0,2
"quần mặc thoải mái, lưng cao, vải mềm thích hợp bạn nào không thích mặc ôm sát",5,,0,0,2
"ảnh không liên quan chỉ mang tính chất nhận xu, bạn lấy giùm nên không biết đẹp không mà nghe nó bảo đẹp",5,,0,0,1
"với giá này thì chất lượng quần khá tương xứng. khi lên dáng không được đẹp lắm nhưng nói chung vẫn khá ổn giao hàng nhanh, shop đóng gói cẩn thận",5,,1,1,1
"chất liệu sản phẩm đẹp, hàng y mẫu .sẽ ủng hộ shop lần sau.",5,,0,0,1
"quần hơi rộng so với mình, nói chung vải đẹp , phù hợp với giá tiền",5,,0,0,2
giao hàng cực nhanh. quá bất ngờ vì chất vải đẹp hơn mình tưởng .mình cao 1m65,5,,0,1,1
"em cao 1m60, nặng 47 kg mặc size M vừa như in. giao hàng khá là nhanh tầm 2-3 ngày là đến vải không được mềm ngồi khó, vải cứng màu vải khá là đẹp túi quần sâu lắm đầu tua khá đẹp  nói chung là rất thích ủng hộ shop lâu dài",5,,0,1,1
"hình ảnh mang tính chất nhận xu quần chất đẹp, mẫu dáng y ảnh, mua có mã giảm có 100.000đ nên đáng mua",5,,0,0,2
mình chưa kịp chụp ảnh nên lấy tạm hình nhé. mình cao 1m5,5,,0,0,1
quần hơi dài mình cao 1m5,5,,0,0,2
mua tại cửa hàng đến trực tuyến luôn ưng các sản phẩm và tinh thần của shop. shop tư vấn nhiệt tình mà quần tâm khách lắm. còn chất vải thì khỏi chê luôn,5,,1,0,1
"quần đẹp, giá rẻ, lưng cao, phần hông eo hơi nhỏ, mình gọn người mà kéo lên hơi chật, ống quần hơi dài. ",5,,0,0,2
"giao hàng nhanh, đóng gói sản phẩm chắc chắn. chất lượng sản phẩm rất tốt",5,,1,1,1
"sản phẩm đẹp, chất vải xịn nhưng hơi buồn vì đặt bage ống hơi to. giao hàng hơi lâu. ",5,,0,1,2
vải quần đẹp kiểu cũng đẹp không có mắc nói chung đối với giá tiền này là oke rồi tôi rất thích chiếc quần này,5,,0,0,2
"quần mẫu đứng trông rất oke mọi người nha, màu đẹp. nhưng mà mặc lên mình cảm thấy hơi nhặm và ngứa. không biết giặt có bị phai hay nhão không nhưng nhìn chung là khá hài lòng.",5,,0,0,2
"quần rất đẹp , vải cũng oke mọi người có thể ủng hộ . mình 45kg",5,,0,0,2
vải đẹp mẫu đúng đẹp luôn giao hàng nhanh lắm ưng cực kì luôn mọi người nên mua đi em sẽ mua hàng của shop tiếp,5,,0,1,1
"quần xinh ạ , đóng gói đẹp ạ , em mình cao 1m5",5,,0,0,2
"giống ảnh mẫu thật đó, lên mẫu ổn. đường tua rua đẹp mà may hơi ẩu. đặt hàng hôm trước hôm sau nhận hàng, đỉnh ",5,,0,1,1
"2 size như ngầu nhưng 1 cái quần lớn, 1 cái nhỏ shop giao hàng siêu nhanh ",5,,0,1,2
"chất vải có độ mềm chứ không thô cứng lắm, lên mẫu ổn, giao đúng hàng, cảm ơn shop ",5,,0,1,1
"quần đẹp lắm ạ, nhưng vẫn hơi rộng eo 1 chút so với mình, nói chung hàng đẹp và ưng ý",5,,0,0,2
"chật nha, dưới 60kg mà mình 50kg",5,,0,0,1
"đã nhận được hàng chất lượng oke sản phẩm y hình, nhân viên nhiệt tình",5,,1,0,1
"quần đúng mẫu , chất vải dày dặn , mông và eo mình mặc vừa khít luôn , mình cao 1m5",5,,0,0,2
giao hàng hơi lâu tại bây giờ cũng đang dịch chất vải cũng rất oke nên mua ,5,,0,1,1
"quần đẹp, vải oke không co dản. mẫu quần đẹp, lưng cao ôm eo, tôn vòng 3. ống đứng. dáng rất đẹp. .119.000đ",5,,0,0,2
bao nhiêu bạn nào đang muốn mua quần jean thì đừng chần chừ mà hãy mua ngay nha vải êm mịn mượt không xù lông nha màu xinh xinh lắm mấy bao nhiêu nữ lên đó đúng đôm luôn á.mình rất ưng ý về sản phẩm. lần sau sẽ ủng hộ shop.mình không có hình ảnh vì mình mua tặng bao nhiêu nha,5,,0,0,2
"sản phẩm rất oke nha. nhớ đọc kỹ mô tả trước khi mua hàng nhé. mình quên đọc độ dài quần, mang về nó hơi dài ",5,,0,0,2
"vải xịn , quần xịn , mẫu đẹp nên mua nha các bạn . ",5,,0,0,1
mình cao 1m5,5,,0,0,0
shop rất nhiệt tình mẫu quần rất đẹp đóng gói rất cẩn thận chất liệu hơi mỏng nhưng với giá thì rất oke nên mua nha mọi người,5,,1,0,2
"chất lượng sản phẩm tốt, đóng gói sản phẩm cẩn thận và chắc chắn. rất đáng tiền mua.",5,,1,0,1
"quần rất đẹp. giao đúng mẫu, đúng size. rất ngại việc đặt hàng gần tết vì sợ giao hàng chậm. nhưng shop giao hàng rất nhanh. tầm 2 ngày là tới. sẽ ủng hộ tiếp.",5,,1,1,2
quần vải oke nhưng không co dãn á nên eo hơi cứng xíu ,5,,0,0,2
quần oke lắm nha mình 5 sao,5,,0,0,2
"quần đẹp, vải oke. mặc lên mẫu chuẩn săn giảm giá nên rẻ lắm, 2 cái mà chỉ có 178.000đ. đáng đồng tiền bát gạo ",5,,0,0,2
quần dáng đẹp giao hàng rất nhanh cơ mà mình cao 1m5,5,,0,0,2
"hàng về nhanh lắm, quần khá oke mình 36kg thì vừa size S, hơi dài nhưng mình xắn lên là được",5,,0,1,2
"quần dáng đẹp, rẻ, chất vải không giãn . eo mình 60 nhưng phải bóp lưng vào 6cm. mình cao 1m5",5,,0,0,2
quần đẹp nha mọi người tiền nào của nấy nhưng mặc lên đứng mẫu đáng mua nha xin lỗi ảnh không liên quan,5,,0,0,2
mình cao 1m5,5,,0,0,0
cũng đẹp. nhưng hơi chật bụng. mình 1m61 nặng 46kg size M hơi chật bụng nha mọi người. nói chung tạm được,5,,0,0,1
"quần đẹp mà mua giảm giá nên rẻ nữa, vải đúng kiểu mình thích  mua lần thứ 2 rồi á ",5,,0,0,2
"chất liệu vải rất tốt, giá thành rẻ, rất đáng để mua, màu sắc giống trong ảnh ",5,,0,0,1
"hình ảnh không liên quan, giao hàng nhanh, quần khá chuẩn size, eo 70 mới size L, chất lượng phù hợp giá tiền",5,,0,1,2
"đóng gói hộp chắn chắn, vải đẹp, mẫu quần tôn dáng, cao 1m63 nặng 48kg nên chọn size L ạ",5,,0,0,2
"xinh lắm nha, mà mỗi tội hơi rộng so với mình à. màu quần cũng xinh nữa",5,,0,0,2
"quần quá đẹp, đóng gói cẩn thận, hình ảnh mang tính chất nhận xu",5,,0,0,2
"sản phẩm rất tốt, shop phục vụ nhiệt tình (xin lỗi vì mình lười chụp hình)",5,,1,0,1
chất vải tốt đã mua của shop nhiều và lần nào cũng rất ưng ý sẽ ủng hộ thêm,5,,0,0,1
"shop giao hàng nhanh, quần đẹp, mẫu đẹp luôn, sẽ tiếp tục ủng hộ shop",5,,0,1,2
"chất lượng phù hợp với giá cả, nên mua nhé ",5,,0,0,1
"mình 40kg size S vừa vặn luôn, không biết do bên giao hàng hay gì hộp bị dập méo, giao hàng cũng lâu",5,,0,2,1
"shop rất chu đáo và nhiệt tình, gói hàng đẹp, quần mua với giá giảm nhưng chất lượng rất tốt",5,,1,0,2
"quần ổn lắm nha mọi người, đóng gói chắc chắn, mình cao 1m63 nặng 55 kg",5,,0,0,2
quần đẹp phù hợp giá tiền túi,5,,0,0,2
"quần khá là xinh nha mọi người ơi, 99.000đ mà mua được quần khá là xịn xò ",5,,0,0,2
"quần xịn cực kì , ở ngoài màu đậm hơn một tí nhưng mà vẫn xinh xẻo lắm , em 1m61 nặng 45kg",5,,0,0,2
"ưng ý lắm luôn, vừa vặn và rất đẹp. mình cao 1m5",5,,0,0,1
"quần đẹp,mọi người nên mua nha,mình nặng 49kg cao 1m5",5,,0,0,2
"quần đẹp lắm, giao hàng nhanh. shop tư vấn nhiệt tình rất đáng mua.",5,,1,1,2
Mẫu quần xuất sắc lắm luôn á .em phải lựa thêm vài mẫu quần nữa đây ,5,,0,0,2
"quần đẹp lắm nha, vải dày . chọn size S mặc vừa vặn luôn nha. cám ơn shop.",5,,0,0,2
"oke  vải cũng tạm ổn  giao hàng hơi lâu, xíu hợp giá tiền nói chung là mọi người nên mua nhé",5,,0,1,1
"giao hàng nhanh lắm ạ, vải đẹp nhưng mà người cao tầm 1m6 mặc đẹp lắm ạ",5,,0,1,1
"quần màu đẹp lắm, chưa giặt nên chưa biết sau khi giặt chất lượng sẽ như thế nào, nhưng mới nhận về thì nhìn hàng cũng đẹp lắm, đóng gói kĩ nữa. nói chung là nên mua nha mọi người",5,,0,0,2
"đã nhận được hàng, thấy kiểu baggy hay mất mẫu quá. shop phục vụ tốt. 5 sao",5,,0,0,2
"sản phẩm chất lượng, shop phục vụ chu đáo, mua lần 2 rồi nên mọi người cứ yên tâm mua nha, hàng đẹp lắm",5,,1,0,1
sản phẩm tuyệt lắm ạ,5,,0,0,1
"trời ơi quần đẹp gì đâu luôn , chất mát mình cao 1m66 , nặng 45kg",5,,0,0,2
quần xinh . Không có bàn là. Có bàn là là mặc ngay và luôn  ,5,,0,0,2
trời ơi mình không tin là với giá rẻ mà lại đặc một em quần xịn xì như vậy. mình 1m60 nặng 47kg mặc size M là vừa vặn luôn nha. eo mình 68,5,,0,0,2
