,khach_cmt,rating,shop_phan_hoi,shop,dvvc,sp,Unnamed: 2
996,"shipper không gọi 1 cuộc mà ném vào cổng, tìm 1 lúc mới thấy",1,,0,1,0,
997,mình nghĩ mọi người nên chọn size to hơn xíu mình nhắn tin với shop hỏi size shop nói mình mặc size đó sẽ rộng nhưng về rất ngắn ,1,,1,0,1,
998,"chất lượng sản phẩm quá tệ, quần bị cháy xém nhiều chỗ, mua về chỉ dùng để chùi chân",1,"dạ shop rất xin lỗi bạn vì sự cố này ạ! dạ quần bạn nhận được bị cháy có thể do lỗi của shipper bảo quản đơn hàng không được tốt, có thể gói hàng trong quá trình vận chuyển chạm vào phần ống xả xe máy ạ. shop biết do quá trình vận chuyển nên shop thông cảm và sẵn sàng gửi sản phẩm mới đổi cho bạn ạ shop đã liên hệ với bạn mong bạn phản hồi sớm giùm shop để shop đổi sản phẩm nhanh nhất cho bạn ạ!",0,0,2,
999,quần giặt xong phai màu tím + bục chỉ như cái rẻ lau,1,"dạ shop rất xin lỗi bạn vì sản phẩm bị bục chỉ ạ! dạ shop có gọi điện và nhắn tin cho bạn để có thể gửi quần mới đổi ngay cho bạn, hoặc nếu không ưng shop hoàn lại tiền cho bạn nhưng shop lại không liên lạc được với bạn qua điện thoại cũng như nhắn tin ạ shop biết đây là lỗi của shop, shop cũng mong có thể gửi sản phẩm mới đổi cho bạn nhưng không biết làm sao liên lạc lại với bạn ạ! về phần vải khi giặt bị ra màu, dạ do quần màu đen nên trong những lần giặt đầu vải có ra màu tím nhạt ở nước giặt ạ, nhưng những lần tới bạn giặt sẽ không ra màu nữa ạ!",0,0,2,
1000,"giao hàng lâu, vải mỏng, màu không giống hình, xứng đáng 1 sao ",1,dạ shop cũng thật tiếc vì sản phẩm không được ưng ý ạ dạ cũng do bạn ở cần thơ cũng xa địa chỉ của shop với bên ninja van giao cũng chậm nên thời gian giao hơi lâu ạ! dạ màu quần shop bị một lô vải màu đậm hơn trên hình một chút nhưng shop đã không sx loại đó nữa và đã chuẩn lại màu như ban đầu ạ shop cũng đã liên hệ với bạn để thu hồi sản phẩm hoàn lại tiền cho bạn nhưng shop chưa nhận được phản hồi ạ!,0,1,1,
1001,quần chất vải ổn. mình lấy size theo bảng quy đổi của shop nhưng mà nhỏ. không mặc được. m63 46kg size m,1,dạ shop thật tiếc về size quần bạn mặc hơi nhỏ ạ shop cũng đã liên hệ và hướng dẫn bạn đổi size rùi ạ shop rất mong muốn được phục vụ bạn trong lần tới ạ shop cảm ơn bạn nhìu nhìu ạ!,0,0,2,
1002,nói là có tặng vớ mở ra không có cái gì hết thật là thất vọng chắc không có lần sau nữa đâu nha shop lần đầu cũng như lần cuối ,1,"dạ shop rất xin lỗi bạn vì sự cố này ạ dạ cũng vì đơn hàng qua tết shop bị quá tải đơn hàng từ trong tết nên bộ phận đóng gói hàng làm việc xuyên ngày tới tối khuya do mất tập trung nên khi đóng gói bị thiếu quà tặng ạ shop rất xin lỗi bạn vì sự việc này, shop đã liên hệ với bạn để có thể gửi mã giảm giá tặng bạn và gửi bù quà tặng cho bạn vào các đơn hàng tới rùi ạ. shop mong bạn thông cảm vì sơ suất này của shop ạ!",1,0,0,
1003,"quần form không đều, mặc vào đi xấu không giống như trong hình",1,dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý ạ vì form quần bagy ống suông nên form sẽ hơi khác một chút so với các form thông dụng ạ shop cũng đã cố gắng liên hệ với bạn để thu hồi lại sản phẩm và hoàn lại tiền cho bạn rùi ạ,0,0,2,
1004,"giao hàng thì lâu với mở rồi xem là thấy sứt chỉ không có cam  chụp .vì rồi tiệm may đạp lại chỉ đây cũng như lần đầu như lần cuối mua ở shop ,chán",1,dạ shop rất xin lỗi bạn vì giao hàng lâu kèm sản phẩm bị sứt chỉ ạ dạ do đơn hàng vào đợt sale kèm ngoài shop bị dịch covid nên trong quá trình vận chuyển có lâu hơn dự kiến ạ shop rất mong bạn thông cảm cho shop và bên ship về vấn đề này ạ với quần bị sứt chỉ shop cũng đã gửi quần mới đổi ngay cho bạn rùi ạ! dạ shop rất mong nhận được sự ủng hộ của bạn trong thời gian tới ạ!,0,1,1,
1005,"không giống hình,quần nhăn nheo,bục chỉ",1,,0,0,2,
1006,chất lượng kém quá kém,1,,0,0,1,
1007,hàng xấu trả hàng thì không nhận,1,,1,0,2,
1008,không ưng chút nào quần bạc bạc như quần cũ,1,,0,0,2,
1009,shipper như lz,1,,0,1,0,
1010,hàng chưa giao tới mà,1,,0,1,0,
1011,chất lượng quá xấu. vừa mua về đã sổ lông,1,,0,0,1,
1012,tệ,1,"dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý. shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ. nếu sản phẩm chưa được ưng, shop có chính sách ""hoàn tiền 100%"" miễn phí. hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu. nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!",0,0,2,
1013,xấu dài rộng đặt l giao xl,1,"dạ shop nhận được đơn hàng của bạn đặt quần size xl, nên shop giao quần size xl đúng như bạn đặt mà.  tội shop quá ạ  dạ nếu như có nhầm lẫn gì đó trong lúc đặt hàng mà đặt nhầm size thì shop cũng sẵn sàng hỗ trợ đổi size và hỗ trợ phí ship nữa ạ shop có nhắn tin để hỗ trợ bạn nhưng chỉ nhận được một câu trả lời duy nhất từ bạn là “cảm ơn bạn nhiều nhé” shop cũng hụt hẫng lắm ạ ",1,0,2,
1014,quần không như mong đợi,1,"dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý. shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ. nếu sản phẩm chưa được ưng, shop có chính sách ""hoàn tiền 100%"" miễn phí. hoặc bạn mặc size không vừa , shop có chính sách đổi size, đổi màu. nếu shop gửi nhầm sản phẩm, shop sẵn sàng gửi sản phẩm mới miễn phí ạ!",0,0,2,
1015,hàng trong nước mà giao tận 10 ngày ,1,dạ shop rất mong bạn thông cảm giùm shop ạ vì tình hình dịch phức tạp nên bên vận chuyển có phần giao hàng trễ hơn thông thường nên rất mong bạn thông cảm ạ! shop cũng rất hiều thời gian chờ đợi lâu nên khiến bạn phiền lòng ạ nhưng vì tình hình chung nên có gì mong bạn bỏ qua cho shop và bên vận chuyển ạ! shop cảm ơn bạn nhìu nhìu ạ!,0,1,0,
1016,chán,1,"shop rất xin lỗi vì khi bạn nhận hàng chưa được ưng ý ạ. shop có trao đổi với bạn để biết được nguyên nhân do bạn nhận được quần nhưng bị nhăn ạ. shop cũng giải thích do shop đóng gói sản phẩm bằng hộp carton nên cần phải gập quần lại để đóng gói, khi nhận sản phẩm có phần hơi nhăn ở chỗ nếp gấp ạ. bạn chỉ cần bỏ ra giặt qua phơi khô là hết ạ shop cũng cảm ơn bạn đã góp ý, shop sẽ cố gắng sớm nhất tìm ra phương án khắc phục lỗi này ạ! shop cảm ơn bạn rất nhìu ạ",0,0,1,
1017,không đẹp lắm ,1,"dạ shop thật tiếc vì có điều gì đó làm bạn chưa được ưng ý. shop cũng đã cố gắng liên hệ với bạn qua nhiều hình thức nhưng không nhận được phản hồi từ bạn ạ. nếu sản phẩm bạn mặc thấy không được đẹp, shop có chính sách ""hoàn tiền 100%"" miễn phí. hoặc bạn mặc size không vừa , màu không ưng, shop có chính sách đổi size, đổi màu, đổi sản phẩm khác thoải mái ạ!",0,0,2,
1018,chất liệu vải thực sự tệ,1,dạ shop rất xin lỗi bạn vì sản phẩm kém chất lượng ạ dạ do khâu kiểm tra của shop chưa được kỹ nên xảy ra sự việc trên ạ shop đã liên hệ với bạn để đổi sản phẩm mới cho bạn rùi ạ shop cảm ơn bạn rất nhiều đã góp ý cho shop ạ! shop rất mong bạn tiếp tục ủng hộ shop ạ!,0,0,1,
1019,"quần giao rất lâu, shop chuẩn bị hàng cũng lâu. chất vải ok, đặt màu đậm mà nhận xong màu jean sáng quá, trải nghiệm không tốt",1,dạ. nhi xin lỗi a vì đơn vị vận chuyển giao hàng lâu ạ. shop giao hàng rất nhanh ạ lỗi do đvc dinh covid ạ. shop đã liên hệ để hỗ trợ mình nè!. cảm ơn anh ạ.,0,0,2,
1020,"quần đẹp, chất vải khá dày dặn, shop tư vấn rất nhiệt tình, và rep tin nhắn rất nhanh, gửi hàng cũng rất khẩn trương. nhưng đơn vị vận chuyển làm tồn kho quần của mình tới 2 tuần trong khi chỉ ship ngay trong hà nội . mình đặt quần để đi chơi tết mà qua tết mới giao. hi vọng shop sẽ góp ý với bên vận chuyển ạ.",1,dạ vâng ạ. shop xin lỗi vì đơn vị vận chuyển làm tồn lâu giao muộn ạ. shop xin phép tri ân khách hàng tặng mình 1 áo phông xuất nhật na!. và mình check inbox và lưu mã vận đơn để tham gia mua quần tháng 3 trúng quà khủng ip 13pro nha!.,0,1,2,
1021,chất lượng sản phẩm cũng được nhưng quần to quá không mặc vừa,1,mens style&clothings vô cùng xin lỗi vì trải nghiệm không tốt lần này của bạn ạ. chúng tôi rất xin lỗi vì sự sơ suất đã khiến bạn không hài lòng. chúng tôi sẽ nhanh chóng hỗ trợ đổi hàng hoặc hoàn tiền cho bạn. mong bạn check tin của bên shop sớm để trao đổi cụ thể hơn về vấn đề. cảm ơn bạn đã tin tưởng cũng như lựa chọn các sản phẩm của shop!,0,0,2,
1022,đặt màu đen giao màu trắng,1,,1,0,0,
1023,quần mới giặt một lần đã xù hết vải,1,,0,0,2,
1024,"hàng xấu rộng, không cho đổi hàng tôi mua về không mặc được, bỏ làm rẻ lau cạch tới già không bao giờ mua nữa",1,dạ. nhi xin lỗi a nè. mình chọn size to qua không đúng bảng size tư vấn ạ. shop xl và sẽ đổi hàng fre cho mình a na!. cảm ơn a nhìu,0,0,1,
1025,"ship nhanh, ngon bổ rẻ, quần đẹp áo còn đẹp hơn, không ngờ hơn 100 cành mà mua được đồ đẹp vậy lun, xin lỗi shop vì đánh giá 1 sao nhưng mấy bạn vào xem được đánh giá này thì cứ mạnh dạn mà mua nhé",1,,0,1,2,
1026,"giao hàng quá lâu, đóng gói hàng nhưng không giao cho khách, tới 2 ngày mới giao. tiếc là không có nút 0 sao",1,dạ. nhi xin lỗi a ạ. do đvc giao chậm do dịch bệnh. hiện tại shop kiểm tra đơn 2-4 hôm là giao đến khách hàng rùi nè!. a ytam nha!.,1,1,0,
1027,mua rách gối gửi sai mẫu chậm phiền ảnh hưởng đến thời gian,1,nhi xl a na!. em lên đơn đổi fre cho mình rùi nè. a để ý đt na!. xl a nhìu,0,0,2,
1028,tôi muốn trả lại hàng nó rộng muốn chết vải không được đẹp,1,,0,0,1,
1029,giao thiếu đồ không giải thích trước cũng không giải quyết cho khách hàng,1,"chúng tôi xin cảm ơn đánh giá của bạn. nếu có vấn đề cần thắc mắc, bạn hãy nhắn tin trực tiếp với shop, chúng tôi sẽ hỗ trợ bạn nhiệt tình. cám ơn bạn đã tin tưởng sử dụng sản phẩm của shop. chúc bạn luôn vui vẻ và sẽ sớm tiếp tục ủng hộ shop ở các sản phẩm khác nhé!",1,0,0,
1030,chờ lâu đặt 2 quần khác nhau nhưng lại về 2 quần giống nhau khác mỗi size hỏi shop xong còn trả lời hời hợt chất lượng quần thì tốt,1,"mens style&clothings xin cám ơn đánh giá của bạn. chúng tôi rất vui vì bạn đã tin tưởng sử dụng sản phẩm của shop. chúng tôi luôn hy vọng mang lại sự hài lòng cho quý khách hàng, chúc bạn luôn vui vẻ và mong bạn tiếp tục ủng hộ shop trong lần trải nghiệm mua hàng tiếp theo nhé!",1,0,2,
1031,"chất lượng kém , nhầm size hỏi đổi thì tận 10 ngày , shop hỏi không rep !",1,cảm ơn bạn đã tin tưởng và lựa chọn mua hàng tại menshophn. hãy ghé shop thường xuyên để trải nghiệm những sản phẩm và dịch vụ tuyệt vời nhất nhé. nếu có vấn đề gì chưa hài lòng hãy nhắn lại ngay cho shop để được hỗ trợ và xử lí nhanh nhất ạ. chúng tôi luôn hy vọng được tiếp tục đồng hành cùng bạn trong tương lai.,1,0,1,
1032,quần đểu vải lờ mình mua quần màu đen giặt mỗi lần đã xù lông lên rồi còn màu kia thì không biết anh em cân nhắc trước khi mua,1,"chúng tôi xin cảm ơn đánh giá của bạn. nếu có vấn đề cần thắc mắc, bạn hãy nhắn tin trực tiếp với shop, chúng tôi sẽ hỗ trợ bạn nhiệt tình. cám ơn bạn đã tin tưởng sử dụng sản phẩm của shop. chúc bạn luôn vui vẻ và sẽ sớm tiếp tục ủng hộ shop ở các sản phẩm khác nhé!",0,0,2,
1033,số 27  mà m65 mà nó to rã man. giao chậm shop ạ lần sau không bao giờ đặt nữa mất tiền ngu đấy mọi người ạ,1,dạ. do fom ng anh tầm 35kg bé quá. nên không vừa ạ. shop hỗ trợ mình hoàn tiền ạ. cảm ơn a nha.,1,1,0,
1034,1m65 nặng 50kg mà quá to không thể mặc.khá thất vọng.,1,mens style&clothings vô cùng xin lỗi bạn về sự cố này. chúng tôi sẽ sớm liên hệ để trao đổi kĩ hơn về vấn đề và hỗ trợ đổi hàng hoặc hoàn tiền cho bạn sớm nhất nhé. bạn vui lòng kiểm tra tin nhắn giúp mình! mong bạn thông cảm cho sự cố không mong muốn này và vẫn tiếp tục ủng hộ shop nhé. chúng tôi luôn sẵn sàng tiếp nhận phản hồi hồi về các vấn đề từ phía khách hàng yêu quý. cảm ơn bạn rất nhiều!,0,0,2,
